id,llm,bart_score_forward,bart_score_reverse,bart_score_avg
195619_3,bigcode/starcoder2-7b,-1.7597442865371704,-3.5082175731658936,-2.633980929851532
195619_3,ibm-granite/granite-8b-code-base,-1.7597442865371704,-3.5082175731658936,-2.633980929851532
197672_13,google/codegemma-7b,-4.504188060760498,-1.9820539951324463,-3.243121027946472
197672_13,meta-llama/CodeLlama-7b-hf,-1.9235055446624756,-3.014068365097046,-2.4687869548797607
197672_13,Qwen/CodeQwen1.5-7B,-0.12976521253585815,-0.12976571917533875,-0.12976546585559845
197672_13,bigcode/starcoder2-7b,-0.12976519763469696,-0.12976571917533875,-0.12976545840501785
197672_13,ibm-granite/granite-8b-code-base,-0.1297660917043686,-0.1297653764486313,-0.12976573407649994
199003_1,google/codegemma-7b,-7.882394790649414,-4.272150039672852,-6.077272415161133
199003_1,meta-llama/CodeLlama-7b-hf,-7.261514186859131,-4.345218181610107,-5.803366184234619
199003_1,Qwen/CodeQwen1.5-7B,-7.313584327697754,-5.760713577270508,-6.537148952484131
199003_1,bigcode/starcoder2-7b,-8.255768775939941,-3.453322649002075,-5.854545712471008
199003_1,ibm-granite/granite-8b-code-base,-7.529613971710205,-4.124170303344727,-5.826892137527466
201117_7,google/codegemma-7b,-2.3799774646759033,-2.3798680305480957,-2.3799227476119995
201117_7,meta-llama/CodeLlama-7b-hf,-2.5799684524536133,-2.934832811355591,-2.757400631904602
201117_7,Qwen/CodeQwen1.5-7B,-2.4993512630462646,-2.4525742530822754,-2.47596275806427
201117_7,bigcode/starcoder2-7b,-2.4843783378601074,-2.2429001331329346,-2.363639235496521
201117_7,ibm-granite/granite-8b-code-base,-2.537822723388672,-2.347900867462158,-2.442861795425415
201409_17,google/codegemma-7b,-4.743742942810059,-4.546523094177246,-4.645133018493652
201409_17,meta-llama/CodeLlama-7b-hf,-3.7565410137176514,-7.444250583648682,-5.6003957986831665
201409_17,Qwen/CodeQwen1.5-7B,-4.150821685791016,-4.39381217956543,-4.272316932678223
201409_17,bigcode/starcoder2-7b,-4.014514446258545,-4.2461466789245605,-4.130330562591553
201409_17,ibm-granite/granite-8b-code-base,-4.014514446258545,-4.2461466789245605,-4.130330562591553
202045_3,google/codegemma-7b,-7.12129020690918,-5.23723840713501,-6.179264307022095
202045_3,meta-llama/CodeLlama-7b-hf,-7.161568641662598,-7.24359130859375,-7.202579975128174
202045_3,Qwen/CodeQwen1.5-7B,-5.903016567230225,-8.996479034423828,-7.449747800827026
202045_3,bigcode/starcoder2-7b,-8.221725463867188,-6.8201446533203125,-7.52093505859375
202045_3,ibm-granite/granite-8b-code-base,-6.572310447692871,-6.138734817504883,-6.355522632598877
202685_5,google/codegemma-7b,-4.868614673614502,-4.152980804443359,-4.510797739028931
202685_5,meta-llama/CodeLlama-7b-hf,-5.743623733520508,-3.0858154296875,-4.414719581604004
202685_5,Qwen/CodeQwen1.5-7B,-4.163414478302002,-10.488207817077637,-7.325811147689819
202685_5,bigcode/starcoder2-7b,-5.408673286437988,-3.482903003692627,-4.445788145065308
202685_5,ibm-granite/granite-8b-code-base,-5.665763854980469,-3.144679069519043,-4.405221462249756
204664_0,google/codegemma-7b,-4.200879096984863,-3.658296823501587,-3.929587960243225
204664_0,meta-llama/CodeLlama-7b-hf,-3.3097479343414307,-3.3788976669311523,-3.3443228006362915
204664_0,Qwen/CodeQwen1.5-7B,-2.2715272903442383,-2.6177890300750732,-2.4446581602096558
204664_0,bigcode/starcoder2-7b,-3.8419175148010254,-3.337979316711426,-3.5899484157562256
204664_0,ibm-granite/granite-8b-code-base,-3.4192323684692383,-4.856274127960205,-4.137753248214722
204913_9,google/codegemma-7b,-4.63438606262207,-3.659698009490967,-4.1470420360565186
204913_9,meta-llama/CodeLlama-7b-hf,-2.258725166320801,-1.6685467958450317,-1.9636359810829163
204913_9,Qwen/CodeQwen1.5-7B,-1.8040282726287842,-9.535791397094727,-5.669909834861755
204913_9,bigcode/starcoder2-7b,-1.7661751508712769,-9.773192405700684,-5.76968377828598
204913_9,ibm-granite/granite-8b-code-base,-1.9416130781173706,-1.573500776430592e-05,-0.9708144065625675
205488_5,google/codegemma-7b,-2.157209634780884,-3.2256946563720703,-2.691452145576477
205488_5,meta-llama/CodeLlama-7b-hf,-2.382953643798828,-4.350907802581787,-3.3669307231903076
205488_5,Qwen/CodeQwen1.5-7B,-1.8677701950073242,-3.3478500843048096,-2.607810139656067
205488_5,bigcode/starcoder2-7b,-2.462033987045288,-2.0563347339630127,-2.2591843605041504
205488_5,ibm-granite/granite-8b-code-base,-1.6051294803619385,-1.7276476621627808,-1.6663885712623596
205516_3,google/codegemma-7b,-4.158885955810547,-2.5596563816070557,-3.3592711687088013
205516_3,meta-llama/CodeLlama-7b-hf,-3.2429237365722656,-6.080239772796631,-4.661581754684448
205516_3,Qwen/CodeQwen1.5-7B,-3.1559245586395264,-6.692366600036621,-4.924145579338074
205516_3,bigcode/starcoder2-7b,-4.028190612792969,-5.031531810760498,-4.529861211776733
205516_3,ibm-granite/granite-8b-code-base,-4.127938747406006,-3.2712178230285645,-3.699578285217285
206027_0,google/codegemma-7b,-5.228865146636963,-6.068445682525635,-5.648655414581299
206027_0,meta-llama/CodeLlama-7b-hf,-5.9964518547058105,-5.415661334991455,-5.706056594848633
206027_0,Qwen/CodeQwen1.5-7B,-6.555630207061768,-5.3382954597473145,-5.946962833404541
206027_0,bigcode/starcoder2-7b,-6.541868209838867,-5.336957931518555,-5.939413070678711
206027_0,ibm-granite/granite-8b-code-base,-5.53933048248291,-3.991800546646118,-4.765565514564514
207231_3,google/codegemma-7b,-2.1527397632598877,-2.3586440086364746,-2.255691885948181
207231_3,meta-llama/CodeLlama-7b-hf,-1.3737986087799072,-1.3905974626541138,-1.3821980357170105
207231_3,Qwen/CodeQwen1.5-7B,-1.3854806423187256,-1.3854806423187256,-1.3854806423187256
207231_3,bigcode/starcoder2-7b,-1.3854806423187256,-1.3854806423187256,-1.3854806423187256
207231_3,ibm-granite/granite-8b-code-base,-1.3854806423187256,-1.3854806423187256,-1.3854806423187256
211080_2,google/codegemma-7b,-6.671630859375,-1.3446355296764523e-05,-3.3358221528651484
211080_2,meta-llama/CodeLlama-7b-hf,-3.5880849361419678,-10.320980072021484,-6.954532504081726
211080_2,Qwen/CodeQwen1.5-7B,-3.0953733921051025,-4.490719795227051,-3.7930465936660767
211080_2,bigcode/starcoder2-7b,-6.536381244659424,-3.317826849524863e-05,-3.2682072114639595
211080_2,ibm-granite/granite-8b-code-base,-2.9892799854278564,-1.4363034963607788,-2.2127917408943176
214058_18,google/codegemma-7b,-0.1624491959810257,-0.010253559798002243,-0.08635137788951397
214058_18,meta-llama/CodeLlama-7b-hf,-2.2468008995056152,-6.0969038009643555,-4.171852350234985
214058_18,Qwen/CodeQwen1.5-7B,-2.238922595977783,-5.357423782348633,-3.798173189163208
214058_18,bigcode/starcoder2-7b,-2.739959239959717,-5.759737491607666,-4.249848365783691
214058_18,ibm-granite/granite-8b-code-base,-1.8574700355529785,-5.00131368637085,-3.429391860961914
214667_9,google/codegemma-7b,-4.7861433029174805,-2.0182297229766846,-3.4021865129470825
214667_9,meta-llama/CodeLlama-7b-hf,-0.15210197865962982,-0.15210258960723877,-0.1521022841334343
214667_9,Qwen/CodeQwen1.5-7B,-0.15210163593292236,-0.15210148692131042,-0.1521015614271164
214667_9,bigcode/starcoder2-7b,-0.22515715658664703,-3.3952836990356445,-1.8102204278111458
214667_9,ibm-granite/granite-8b-code-base,-0.15210163593292236,-0.15210147202014923,-0.1521015539765358
215805_1,google/codegemma-7b,-3.7697224617004395,-2.465514659881592,-3.1176185607910156
215805_1,meta-llama/CodeLlama-7b-hf,-3.6037724018096924,-2.2830963134765625,-2.9434343576431274
215805_1,Qwen/CodeQwen1.5-7B,-3.2670702934265137,-2.4299049377441406,-2.848487615585327
215805_1,bigcode/starcoder2-7b,-3.64021372795105,-2.2733991146087646,-2.9568064212799072
215805_1,ibm-granite/granite-8b-code-base,-3.639967441558838,-2.243861198425293,-2.9419143199920654
216310_1,google/codegemma-7b,-2.4669554233551025,-2.3422088623046875,-2.404582142829895
216310_1,meta-llama/CodeLlama-7b-hf,-5.371769905090332,-2.5839977264404297,-3.977883815765381
216310_1,Qwen/CodeQwen1.5-7B,-5.416926860809326,-2.520056962966919,-3.9684919118881226
216310_1,bigcode/starcoder2-7b,-5.416926860809326,-2.520056962966919,-3.9684919118881226
216310_1,ibm-granite/granite-8b-code-base,-5.416926860809326,-5.484401702880859,-5.450664281845093
217249_6,google/codegemma-7b,-0.22476442158222198,-0.039968498051166534,-0.13236645981669426
217249_6,meta-llama/CodeLlama-7b-hf,-3.7259039878845215,-3.123258920822991e-06,-1.8629535555717212
217249_6,Qwen/CodeQwen1.5-7B,-2.5488085746765137,-7.47136116027832,-5.010084867477417
217249_6,bigcode/starcoder2-7b,-1.9715572595596313,-5.435059070587158,-3.7033081650733948
217249_6,ibm-granite/granite-8b-code-base,-3.7462892532348633,-3.9577089410158806e-06,-1.8731466054719021
218369_3,google/codegemma-7b,-3.856872320175171,-3.5343775749206543,-3.6956249475479126
218369_3,meta-llama/CodeLlama-7b-hf,-3.4270317554473877,-3.431248426437378,-3.429140090942383
218369_3,Qwen/CodeQwen1.5-7B,-4.6765360832214355,-4.377435684204102,-4.5269858837127686
218369_3,bigcode/starcoder2-7b,-4.342070579528809,-3.704526424407959,-4.023298501968384
218369_3,ibm-granite/granite-8b-code-base,-3.331486701965332,-2.7428367137908936,-3.037161707878113
219069_0,google/codegemma-7b,-3.481064796447754,-6.253538131713867,-4.8673014640808105
219069_0,meta-llama/CodeLlama-7b-hf,-3.3286056518554688,-6.674299716949463,-5.001452684402466
219069_0,Qwen/CodeQwen1.5-7B,-2.681915044784546,-5.814213752746582,-4.248064398765564
219069_0,bigcode/starcoder2-7b,-4.340635776519775,-5.905736923217773,-5.123186349868774
219069_0,ibm-granite/granite-8b-code-base,-3.387131452560425,-6.339896202087402,-4.863513827323914
219082_0,google/codegemma-7b,-1.901106595993042,-1.8777570724487305,-1.8894318342208862
219082_0,meta-llama/CodeLlama-7b-hf,-3.281261444091797,-2.5726678371429443,-2.9269646406173706
219082_0,Qwen/CodeQwen1.5-7B,-4.924424171447754,-4.4805827140808105,-4.702503442764282
219082_0,bigcode/starcoder2-7b,-9.58839225769043,-4.847018718719482,-7.217705488204956
219082_0,ibm-granite/granite-8b-code-base,-3.5701682567596436,-2.7229795455932617,-3.1465739011764526
220125_4,google/codegemma-7b,-6.3078765869140625,-5.813693523406982,-6.0607850551605225
220125_4,meta-llama/CodeLlama-7b-hf,-6.787505626678467,-3.0591042041778564,-4.923304915428162
220125_4,Qwen/CodeQwen1.5-7B,-10.11069393157959,-5.249500274658203,-7.6800971031188965
220125_4,bigcode/starcoder2-7b,-6.624515056610107,-3.1713337898254395,-4.897924423217773
220125_4,ibm-granite/granite-8b-code-base,-4.9538068771362305,-4.098899841308594,-4.526353359222412
221523_0,google/codegemma-7b,-4.860274314880371,-8.52942180633545,-6.69484806060791
221523_0,meta-llama/CodeLlama-7b-hf,-4.6490325927734375,-11.300101280212402,-7.97456693649292
221523_0,Qwen/CodeQwen1.5-7B,-3.729275941848755,-8.881473541259766,-6.30537474155426
221523_0,bigcode/starcoder2-7b,-4.019769191741943,-12.879631996154785,-8.449700593948364
221523_0,ibm-granite/granite-8b-code-base,-4.83063268661499,-2.7547895908355713,-3.7927111387252808
221636_3,google/codegemma-7b,-6.008881568908691,-4.764171123504639,-5.386526346206665
221636_3,meta-llama/CodeLlama-7b-hf,-3.294525146484375,-5.014536380767822,-4.154530763626099
221636_3,Qwen/CodeQwen1.5-7B,-3.982377529144287,-5.210165023803711,-4.596271276473999
221636_3,bigcode/starcoder2-7b,-4.889161586761475,-4.977138996124268,-4.933150291442871
221636_3,ibm-granite/granite-8b-code-base,-4.788038730621338,-8.821779251098633,-6.804908990859985
224830_0,google/codegemma-7b,-5.296746253967285,-3.9653031826019287,-4.631024718284607
224830_0,meta-llama/CodeLlama-7b-hf,-7.727925777435303,-1.525843981653452e-05,-3.8639705179375596
224830_0,Qwen/CodeQwen1.5-7B,-6.582385540008545,-1.8379324674606323,-4.210159003734589
224830_0,bigcode/starcoder2-7b,-6.921151161193848,-4.856344699859619,-5.888747930526733
224830_0,ibm-granite/granite-8b-code-base,-5.429398059844971,-4.470042705535889,-4.94972038269043
228581_5,google/codegemma-7b,-3.727613687515259,-4.037654399871826,-3.8826340436935425
228581_5,meta-llama/CodeLlama-7b-hf,-4.675708770751953,-6.654926776885986,-5.66531777381897
228581_5,Qwen/CodeQwen1.5-7B,-4.739808082580566,-7.12553071975708,-5.932669401168823
228581_5,bigcode/starcoder2-7b,-4.869889259338379,-5.257281303405762,-5.06358528137207
228581_5,ibm-granite/granite-8b-code-base,-4.474180221557617,-4.480215072631836,-4.477197647094727
231928_0,google/codegemma-7b,-5.365792274475098,-5.646030426025391,-5.505911350250244
231928_0,meta-llama/CodeLlama-7b-hf,-5.331800937652588,-8.10684871673584,-6.719324827194214
231928_0,Qwen/CodeQwen1.5-7B,-3.1205084323883057,-4.826076030731201,-3.9732922315597534
231928_0,bigcode/starcoder2-7b,-2.9918270111083984,-6.550894260406494,-4.771360635757446
231928_0,ibm-granite/granite-8b-code-base,-4.752703666687012,-3.590790033340454,-4.171746850013733
232298_0,google/codegemma-7b,-2.7123007774353027,-4.493786400416866e-05,-1.3561728576496535
232298_0,meta-llama/CodeLlama-7b-hf,-1.2580714225769043,-0.00010123304673470557,-0.6290863278118195
232298_0,Qwen/CodeQwen1.5-7B,-1.7031134366989136,-8.537460327148438,-5.1202868819236755
232298_0,bigcode/starcoder2-7b,-1.7303928136825562,-8.597227096557617,-5.163809955120087
232298_0,ibm-granite/granite-8b-code-base,-1.747684121131897,-7.237137317657471,-4.492410719394684
234753_7,google/codegemma-7b,-5.628329277038574,-4.056166172027588,-4.842247724533081
234753_7,meta-llama/CodeLlama-7b-hf,-7.367421627044678,-4.490432262420654,-5.928926944732666
234753_7,Qwen/CodeQwen1.5-7B,-3.656048536300659,-2.5581021308898926,-3.107075333595276
234753_7,bigcode/starcoder2-7b,-3.656048536300659,-2.5581021308898926,-3.107075333595276
234753_7,ibm-granite/granite-8b-code-base,-2.2520177364349365,-2.55810284614563,-2.405060291290283
238582_13,google/codegemma-7b,-0.03185079246759415,-0.04039188101887703,-0.03612133674323559
238582_13,meta-llama/CodeLlama-7b-hf,-0.00045379059156402946,-0.0003400203422643244,-0.00039690546691417694
238582_13,Qwen/CodeQwen1.5-7B,-0.0003018914139829576,-0.00030185480136424303,-0.0003018731076736003
238582_13,bigcode/starcoder2-7b,-6.327153187157819e-06,-6.327153187157819e-06,-6.327153187157819e-06
238582_13,ibm-granite/granite-8b-code-base,-6.327153187157819e-06,-6.327153187157819e-06,-6.327153187157819e-06
241873_2,google/codegemma-7b,-3.505121946334839,-0.8543499112129211,-2.17973592877388
241873_2,meta-llama/CodeLlama-7b-hf,-1.8822016716003418,-2.3197524547576904,-2.100977063179016
241873_2,Qwen/CodeQwen1.5-7B,-3.4471523761749268,-2.6036529541015625,-3.0254026651382446
241873_2,bigcode/starcoder2-7b,-3.716994047164917,-2.262606143951416,-2.9898000955581665
241873_2,ibm-granite/granite-8b-code-base,-3.770624876022339,-2.263339042663574,-3.0169819593429565
242350_0,google/codegemma-7b,-5.144081115722656,-2.0066292563569732e-05,-2.57205059100761
242350_0,meta-llama/CodeLlama-7b-hf,-0.6629146337509155,-5.282166481018066,-2.972540557384491
242350_0,Qwen/CodeQwen1.5-7B,-2.6998355388641357,-4.9004387855529785,-3.800137162208557
242350_0,bigcode/starcoder2-7b,-0.04831923916935921,-4.056540012359619,-2.052429625764489
242350_0,ibm-granite/granite-8b-code-base,-0.048319168388843536,-4.056540012359619,-2.0524295903742313
243093_7,google/codegemma-7b,-1.7420380115509033,-1.8827158212661743,-1.8123769164085388
243093_7,meta-llama/CodeLlama-7b-hf,-1.9536347389221191,-6.219067096710205,-4.086350917816162
243093_7,Qwen/CodeQwen1.5-7B,-1.3127671480178833,-2.1935908794403076,-1.7531790137290955
243093_7,bigcode/starcoder2-7b,-1.3127671480178833,-2.1935908794403076,-1.7531790137290955
243093_7,ibm-granite/granite-8b-code-base,-1.3127665519714355,-2.193594455718994,-1.7531805038452148
246869_4,google/codegemma-7b,-3.0355913639068604,-2.7177278995513916,-2.876659631729126
246869_4,meta-llama/CodeLlama-7b-hf,-2.4973397254943848,-2.0955371856689453,-2.296438455581665
246869_4,Qwen/CodeQwen1.5-7B,-3.2098422050476074,-3.2742786407470703,-3.242060422897339
246869_4,bigcode/starcoder2-7b,-3.67519474029541,-3.563870429992676,-3.619532585144043
246869_4,ibm-granite/granite-8b-code-base,-2.7227392196655273,-3.383185386657715,-3.052962303161621
247659_8,google/codegemma-7b,-3.3123626708984375,-2.2251248359680176,-2.7687437534332275
247659_8,meta-llama/CodeLlama-7b-hf,-2.324077844619751,-3.3647327423095703,-2.8444052934646606
247659_8,Qwen/CodeQwen1.5-7B,-1.7298747301101685,-2.194512367248535,-1.9621935486793518
247659_8,bigcode/starcoder2-7b,-1.729874849319458,-2.194512367248535,-1.9621936082839966
247659_8,ibm-granite/granite-8b-code-base,-1.729874849319458,-2.194512367248535,-1.9621936082839966
248218_0,google/codegemma-7b,-2.9423420429229736,-4.058651447296143,-3.500496745109558
248218_0,meta-llama/CodeLlama-7b-hf,-1.5243743658065796,-10.962078094482422,-6.243226230144501
248218_0,Qwen/CodeQwen1.5-7B,-1.6796661615371704,-9.867090225219727,-5.7733781933784485
248218_0,bigcode/starcoder2-7b,-1.2405285835266113,-7.476430416107178,-4.3584794998168945
248218_0,ibm-granite/granite-8b-code-base,-1.40216863155365,-7.299765586853027,-4.350967109203339
248407_0,google/codegemma-7b,-2.315697431564331,-5.64324951171875,-3.9794734716415405
248407_0,meta-llama/CodeLlama-7b-hf,-3.7725775241851807,-5.488424777984619,-4.6305011510849
248407_0,Qwen/CodeQwen1.5-7B,-2.7766244411468506,-2.766164541244507,-2.7713944911956787
248407_0,bigcode/starcoder2-7b,-4.1230363845825195,-5.682059288024902,-4.902547836303711
248407_0,ibm-granite/granite-8b-code-base,-3.8814074993133545,-4.057979583740234,-3.9696935415267944
953_4,google/codegemma-7b,-2.914534568786621,-3.2980704307556152,-3.106302499771118
953_4,meta-llama/CodeLlama-7b-hf,-1.4932472705841064,-1.9895731210708618,-1.7414101958274841
953_4,Qwen/CodeQwen1.5-7B,-1.5021798610687256,-1.9856703281402588,-1.7439250946044922
953_4,bigcode/starcoder2-7b,-0.05100511759519577,-1.4214054346084595,-0.7362052761018276
953_4,ibm-granite/granite-8b-code-base,-0.05100512504577637,-1.4214054346084595,-0.7362052798271179
8398_0,google/codegemma-7b,-0.9672031998634338,-4.821093559265137,-2.8941483795642853
8398_0,meta-llama/CodeLlama-7b-hf,-2.114180088043213,-3.5637075901031494,-2.838943839073181
8398_0,Qwen/CodeQwen1.5-7B,-2.4928390979766846,-9.35159683227539,-5.922217965126038
8398_0,bigcode/starcoder2-7b,-0.9728261828422546,-5.070537090301514,-3.021681636571884
8398_0,ibm-granite/granite-8b-code-base,-1.1381008625030518,-10.64683723449707,-5.892469048500061
9231_27,google/codegemma-7b,-1.4372634887695312,-2.4662890434265137,-1.9517762660980225
9231_27,meta-llama/CodeLlama-7b-hf,-1.140066385269165,-9.899088859558105,-5.519577622413635
9231_27,Qwen/CodeQwen1.5-7B,-0.06508344411849976,-2.453937530517578,-1.259510487318039
9231_27,bigcode/starcoder2-7b,-0.06508344411849976,-2.453937530517578,-1.259510487318039
9231_27,ibm-granite/granite-8b-code-base,-0.18023715913295746,-0.3654537498950958,-0.27284545451402664
10175_15,google/codegemma-7b,-3.047555446624756,-6.593601703643799,-4.820578575134277
10175_15,meta-llama/CodeLlama-7b-hf,-3.479557514190674,-6.137181758880615,-4.8083696365356445
10175_15,Qwen/CodeQwen1.5-7B,-2.9568405151367188,-9.216721534729004,-6.086781024932861
